X;Y;Z;idstation;nom;adresse1;adresse2;commune;numdansarr;nbbornette;stationbon;pole;ouverte;achevement;gid;code_insee
4.85162737005828;45.7477327368805;0;7062;Garibaldi / Domer;"Face 327, Rue Garibaldi";Angle Rue Domer;Lyon 7 ème;62;19;;"Lycée Professionnel, CROUS";Oui;;237;69387
4.85418194123641;45.7296761340646;0;8020;Moulin à Vent;2 Rue du Moulin à Vent;angle route de Vienne;Lyon 8 ème;20;22;;"Commerces, itinéraire cyclable, coeur de quartier";Oui;;238;69388
4.8622869000872;45.7628598508923;0;3006;Villette / St-Antoine;"Face 1, Rue Saint Antoine";angle avec rue de la Villette;Lyon 3 ème;;23;;Lyon 3ème arrondissement;Oui;;239;69383
4.86591325445573;45.7639360244317;0;6017;Lafayette / Inkermann;Face au 92b Rue d'Inkermann;;Lyon 6 ème;;30;;lafayette_inkerman;Oui;;240;69386
4.86209227820075;45.7659879833824;0;6016;Viabert / Thiers;Rue de la Viabert;angle avenue Thiers;Lyon 6 ème;16;16;;"tram, itinéraire cyclable";Oui;;241;69386
4.84195933544129;45.7731863072103;0;6025;Place d'Helvétie;Place d'Helvétie;;Lyon 6 ème;;30;;Lyon 6ème arrondissement;Oui;;242;69386
4.86549431255279;45.7373337133711;0;8033;Berthelot / Cazeneuve;11 Rue Paul Cazeneuve;;Lyon 8 ème;;20;;cazeneuve_berthelot;Oui;;243;69388
4.87973737712918;45.7362679934923;0;8050;Bataille / Krüger;"Face au 140, Rue Bataille";;Lyon 8 ème;;18;;bataille_kruger;Oui;;244;69388
4.85305433339922;45.7879516402911;0;11005;Caluire - Passerelle de la Paix;Chemin Wette Fays;Face à la Rue de la Gravière;CALUIRE-ET-CUIRE;;25;;Caluire-et-Cuire;Oui;;245;69034
4.85486107755853;45.7084437290322;0;17002;Saint Fons - 4 chemins;Place des Quatre Chamins;Face au 47 Rue Charles Plasse;SAINT-FONS;;11;;Saint-Fons;Oui;;246;69199
4.84570000018856;45.8354059997715;0;28002;Fontaines S/S - Gambetta;Place des Rendez vous;;FONTAINES-SUR-SAONE;;20;;;Oui;;247;69088
4.84417787201019;45.7294551265971;0;7025;Lacour / Artillerie;Rue Challemel Larcour;;Lyon 7 ème;67;20;;;Oui;;248;69387
4.90872068186794;45.7339455296301;0;14004;Bron - Mairie;"5, Rue de Verdun";;BRON;;23;;mairie_bron;Oui;;249;69029
4.84700375386353;45.8308539622467;0;27001;Collonges - Gare;"2, Quai de la Libération";;COLLONGES-AU-MONT-D'OR;;24;;;Oui;;250;69063
4.80654433411135;45.7140014190253;0;20002;Oullins - Mairie;"4, Rue Etienne Dolet";;OULLINS;;18;;mairie_oullins;Oui;;251;69149
4.88270812074218;45.7595776564179;0;10110;Mémoire et Société;Rue Hauy;;VILLEURBANNE;110;24;;"Mémoire et société, itinéraire cyclable";Oui;;252;69266
4.92060394568861;45.7608131946829;0;12001;Vaulx - La Soie;Rue de la Poudrette;;VAULX-EN-VELIN;1;25;;Pôle multimodal de la Soie;Oui;;253;69256
4.80956030296417;45.7738201179439;0;9032;Place du Port Mouton;Place du Port Mouton;Quai Arloing;Lyon 9 ème;32;18;;;Oui;;254;69389
4.84049913754249;45.7571997023265;0;3097;Augagneur / Fosse aux Ours;"28, Quai Victor Augagneur";;Lyon 3 ème;97;40;;"Commerces, quartier, point nodal (Guillotière, 7e,";Oui;;255;69383
4.79707090233101;45.7865247393491;0;9051;Andréi Sakharov;301 avenue A.Sakharov;;Lyon 9 ème;51;12;;"Stade, lycée";Oui;;256;69389
4.83416887507464;45.7431645419377;0;7030;Quartier Général Frère;"31, Boulevard Yves Farge";;Lyon 7 ème;30;30;;"Parc d'activités, logement, projet cyclable";Oui;;257;69387
4.85190810645404;45.7847015036764;0;6043;Cité Internationale - Cinéma;"80, Quai Charles de Gaulle";;Lyon 6 ème;43;32;;"Cinémas, commerces";Oui;;258;69386
4.83371342158913;45.7857755308468;0;11001;Caluire - Gare de Cuire;"2, Rue Claude Baudrand";;CALUIRE-ET-CUIRE;1;18;;"Métro, centre quartier";Oui;;259;69034
4.84784212229355;45.7854707644412;0;11002;Caluire - Saint-Clair;48 cours Aristide Briand;;CALUIRE-ET-CUIRE;2;20;;"Commerces, centre de quartier";Oui;;260;69034
4.85757303141421;45.7598976512354;0;3011;Part-Dieu / Cuirassiers;Rue des Cuirassiers;angle Rue Bouchut;Lyon 3 ème;10;59;;"centre commercial, bibliothèque de la Part-Dieu";Oui;;261;69383
4.8594164128822;45.7400516465033;0;8010;Place Mendès France;"93, Avenue de l'Europe";;Lyon 8 ème;10;20;;"Tramway, place, Commerces";Oui;;262;69388
4.88808250759335;45.7404860034672;0;3071;BioParc;"60, Avenue Rockefeller";;Lyon 3 ème;71;20;;"Pôle d'habitation, Bio Parc, Faculté de Médecine";Oui;;263;69383
4.84030738862286;45.7398132348897;0;7031;Jaurès / Gerland;"45, Rue de Gerland";;Lyon 7 ème;31;20;;Complexe sportif Benjamin Delessert;Oui;;264;69387
4.85899216731256;45.7669095802663;0;6001;Gare des Brotteaux;Place Jules Ferry;;Lyon 6 ème;1;16;;"Places Jules Ferry, Métro B, Parking, restaurants";Oui;;265;69386
4.87967328130042;45.7783682080049;0;10008;Salengro / Vaillant;"108, Rue Roger salengro";;VILLEURBANNE;8;24;;"centre quartier, itinéraire cyclable";Oui;;266;69266
4.82356008140591;45.7279188576411;0;7049;Cité Scolaire Internationale;"26, Avenue Tony Garnier";;Lyon 7 ème;49;25;;;Oui;;267;69387
4.88924231844329;45.7536532555809;0;3013;Place Antoinette;Place Antoinette;Angle Rue Antoinette et Cours Richard Vitton;Lyon 3 ème;13;21;;coeur de quartier;Oui;;268;69383
4.88688030871153;45.7381400560295;0;8003;Claude Bernard Lyon I;"16, Rue Guillaume Paradin";devant entrée de la fac;Lyon 8 ème;3;16;;"faculté de médecine, métro";Oui;;269;69388
4.91927578594737;45.7644003130588;0;12002;Vaulx - Poudrette / La Soie;"Face 2, Rue de la Poudrette";;VAULX-EN-VELIN;70;20;;Centre commercial Carré de Soie;Oui;Monté;270;69256
4.87076597708919;45.724703165265;0;8041;Etats-Unis / Viviani;"170, Boulevard des Etats-Unis";Angle Avenue Viviani;Lyon 8 ème;41;20;;;Oui;Monté;271;69388
4.8191795184368;45.7405383152039;0;2005;Confluence Hôtel de Région;"101, Cours Charlemagne";Esplanade François Miterrand;Lyon 2 ème;5;32;;Hôtel de Région - Tram Montrochet - Pôle de loisirs;Oui;;272;69382
4.85056375566218;45.7425795049167;0;7023;Berthelot / Route de Vienne;"Face 41, Route de Vienne";angle avenue Berthelot;Lyon 7 ème;23;15;;tram;Oui;;273;69387
4.81148784284207;45.7834856612731;0;9014;Quai du Commerce;"12, Quai du Commerce";entre la Rue Dupont et la Rue Bourget => centre;Lyon 9 ème;14;23;;itinéraires cyclables;Non;;274;69389
4.8246123488634;45.7696644422938;0;1024;Rouville;Place Rouville;;Lyon 1 er;24;17;;"Lycée Diderot, clinique Saint Charles";Oui;;275;69381
4.83475200471111;45.7494176952947;0;7033;Saint-Luc / Saint-Joseph;"Face 22, Quai Claude Bernard";Sur le quai haut;Lyon 7 ème;33;28;;"Tramway, hôpital";Oui;;276;69387
4.87811742245828;45.7386714403411;0;8058;Longefer / Krüger;"10, rue Paul Kruger";;Lyon 8 ème;58;16;;Maillage;Oui;;277;69388
4.86290237929415;45.7340200917966;0;8037;Cazeneuve;"Face 42, Rue Paul Cazeneuve";Square René Picod;Lyon 8 ème;37;19;;Quartier d'habitation;Oui;;278;69388
4.86019085189535;45.7470826073158;0;8052;Clinique Montplaisir;"2, Avenue des Frères Lumière";;Lyon 8 ème;52;16;;"Clinique, renforcement 8001";Oui;;279;69388
4.80466533095939;45.7797819839255;0;9004;Gare de Vaise;"Face 14, Rue du 24 Mars 1852";face entrée gare;Lyon 9 ème;4;22;;"Gare, métro D";Oui;;280;69389
4.84142444485292;45.7439143269095;0;7022;Jaurès / Lagrange;"105, Avenue Jean Jaurès";;Lyon 7 ème;22;30;;"Piste cyclable, commerces";Oui;;281;69387
4.79452530849956;45.7836371650548;0;9050;Allée de l'Europe;"228, Avenue du Plateau";;Lyon 9 ème;50;12;;"Commerces, poste, mairie, cpam, marché";Oui;;282;69389
4.8550066229888;45.7629790120815;0;3003;Part-Dieu / Deruelle;Boulevard Eugène Deruelle;"Face rue Masséna, entrée centre commercial";Lyon 3 ème;3;30;;centre commercial;Oui;;283;69383
4.85242777234507;45.7627511569952;0;3087;Part-Dieu / Garibaldi;"4, Boulevard Eugène Deruelle";;Lyon 3 ème;87;20;;"Centre Commercial, bureaux, renforcement 2-003";Oui;;284;69383
4.86385268938255;45.7529160218789;0;3067;Hachette;"2, Rue Jean Renoir";Angle Rue Jeanne Hachette;Lyon 3 ème;67;15;;"CES, logements";Oui;;285;69383
4.8626475813298;45.7762210147081;0;10004;Tonkin;Rue Salvador Allende;"Angle avenue du Lys Orangé, au pied de la";VILLEURBANNE;4;10;;"centre quartier, itinéraire cyclable";Oui;;286;69266
4.81144121742037;45.786508444362;0;9042;Vaise Docks;"Face 50, Rue des Docks";;Lyon 9 ème;42;19;;Complexe cinéma Pathé;Oui;Monté;287;69389
4.81585436103903;45.743414094708;0;2010;Confluence / Darse;"2, Allée Andrée Mure";Quai Antoine Riboud;Lyon 2 ème;10;22;;;Oui;Monté;288;69382
4.89996521942795;45.7571560146472;0;10032;Primat / Decorps;Angle rue Emile Decorps / Rue Max Barel;;VILLEURBANNE;32;13;;Pôle Pixel;Oui;Monté;289;69266
4.81502593064381;45.7396275873331;0;2009;Confluence / Docks;"41, Quai Rambaud";Rue Hrant Dink;Lyon 2 ème;9;26;;Confluence - Les Docks;Oui;Monté;290;69382
4.85792503006306;45.750253311906;0;3009;Musée Africain;"Face 150, Cours Gambetta";;Lyon 3 ème;9;22;;"Université Jean Moulin, musée africain, commerces";Oui;;291;69383
4.81856028667253;45.7881700188237;0;4024;Lyon Métropole;"Face au 84, Quai Joseph Gillet";150 mètres au sud de la Rue du Bois de la Caille;Lyon 4 ème;24;25;;;Oui;;292;69384
4.85985589412937;45.7538149056221;0;3036;Félix Faure / Vivier Merle;"Face 106, Avenue Félix Faure";;Lyon 3 ème;36;35;;;Non;;293;69383
4.8270475070641;45.7670544551411;0;5029;Place Gerson;Place Gerson;A proximité du Quai Pierre Size;Lyon 5 ème;29;20;;Vieux Lyon;Oui;;294;69385
4.83407651541315;45.7587390821938;0;2024;République / Maupin;"9, Rue Maupin";Angle Rue Président Edouard Herriot;Lyon 2 ème;24;25;;commerces;Oui;;295;69382
4.84105343076621;45.7619651301155;0;3044;Quai Augagneur;"Face 3, Quai Victor Augagneur";Entre Rue de Bonnel et Rue Rabelais;Lyon 3 ème;44;19;;maillage (habitat dense);Oui;;296;69383
4.82888968245804;45.7620370806927;0;5006;Quai Romain Rolland;Quai Romain Rolland;Face au Palais de Justice;Lyon 5 ème;6;17;;Vieux Lyon;Oui;;297;69385
4.84804823034532;45.7510565465262;0;7039;Guillotière / Madeleine;"106, Grande rue de la Guillotière";angle Rue de la Madeleine;Lyon 7 ème;39;10;;maillage;Oui;;298;69387
4.82898332652252;45.7646815056712;0;5009;Place Ennemond Fousseret;Quai Romain Rolland angle Quai de Bondy;Place Fousseret;Lyon 5 ème;9;16;;Vieux Lyon;Oui;;299;69385
4.82837438013951;45.7568084876169;0;2011;Sala / Rue du Plat;25 Rue du Plat;Face faculté catholique;Lyon 2 ème;11;14;;faculté catholique;Oui;;300;69382
4.80712002809766;45.778628898907;0;9022;Masaryk / Saint-Cyr;Rue Masaryk;angle Rue Chinard / Rue de Saint-Cyr;Lyon 9 ème;22;13;;maillage;Oui;;301;69389
4.84487072601767;45.7774932959539;0;6002;Porte des Enfants du Rhône;Place Général Leclerc;Le long des grilles côté ouest de la porte;Lyon 6 ème;2;40;;Parc de la Tête d'Or;Oui;;302;69386
4.8355253578886;45.7640723503116;0;2030;République / Poulaillerie;"20, Rue de la Poulaillerie";Angle Poulaillerie / République;Lyon 2 ème;30;32;;"commerces, palais de la bourse";Oui;;303;69382
4.81509001130952;45.7573003219205;0;5001;Place Varillon (funiculaire St-Just);"63, Rue de Trion";;Lyon 5 ème;1;23;;"Métro Saint Just, habitations, commerces";Oui;;304;69385
4.83392739665338;45.7567623213032;0;2008;Place Antonin Poncet;"1, Place Antonin Poncet";Devant la librairie Privat;Lyon 2 ème;8;40;;"métro A D, poste centrale, commerces";Oui;;305;69382
4.79661217888942;45.7565273368784;0;5002;Place des Compagnons de la chanson;Place des Compagnons de la chanson;angle Rue des Aqueducs;Lyon 5 ème;2;18;;"funiculaire, coeur quartier";Oui;;306;69385
4.82782295642847;45.7300799170409;0;7046;Place de l'Ecole;"19, Rue de Saint-Cloud";Place de l'Ecole;Lyon 7 ème;46;28;;ENS Science;Oui;;307;69387
4.82537896207112;45.7758995112138;0;4009;Jacquart / Denfert-Rochereau;Rue Denfert-Rochereau;angle Rue Jacquard;Lyon 4 ème;9;14;;maillage;Oui;;308;69384
4.84231795388716;45.7693730577565;0;6022;Place Maréchal Lyautey;"5-6, Place Maréchal Lyautey";;Lyon 6 ème;22;20;;;Oui;;309;69386
4.82515971219836;45.7740806705344;0;4021;Tabareau;Rue Tabareau;angle Boulevard de la Croix-Rousse;Lyon 4 ème;21;10;;IUFM;Oui;;310;69384
4.84473189285044;45.7657655924629;0;6005;Place Edgar Quinet;"6, Place Edgar Quinet";Devant le lycée;Lyon 6 ème;5;20;;coeur quartier;Oui;;311;69386
4.85376789385447;45.7588856223001;0;3058;Place du Lac;Place du Lac;face à la Poste;Lyon 3 ème;58;19;;;Oui;;312;69383
4.86934289665943;45.7594733965948;0;3021;Place de la Ferrandière;"51, Avenue Georges Pompidou";Angle Rue Louis Jasseron;Lyon 3 ème;21;20;;maillage;Oui;;313;69383
4.83539920228165;45.7593809563465;0;2026;République / Paufique;"22, Rue Louis Paufique";Angle rue de la République;Lyon 2 ème;26;28;;commerces;Oui;;314;69382
4.84222758702112;45.7593422663364;0;3016;Liberté / Part-Dieu;"34, Cours de la Liberté";angle rue de la Part-Dieu;Lyon 3 ème;16;18;;"tram, commerces, itinéraire cyclable";Oui;;315;69383
4.84804242610368;45.7537858652436;0;3005;Saxe / Gambetta;"1, Place Victor Basch";;Lyon 3 ème;5;26;;métro B D;Oui;;316;69383
4.87892061644284;45.7434156767836;0;3007;Place d'Arsonval;Place d'Arsonval;A côté du stand de fleurs;Lyon 3 ème;7;32;;"hôpital Herriot, métro D, tram, fac de pharmacie";Oui;;317;69383
4.82805150135516;45.7500996433261;0;2004;Perrache / Carnot;Place Carnot;Coté Sud/Est de la Place en face N°16;Lyon 2 ème;4;18;;;Oui;;318;69382
4.85558508830065;45.7511124102764;0;3053;Gambetta / Jusserand;"97, Avenue Jules Jusserand";Angle Cours Gambetta;Lyon 3 ème;53;13;;"bureaux, itinéraire cyclable";Oui;;319;69383
4.84141528746178;45.7529863435116;0;7014;Marseille / Félissent;"3, Rue Félissent";angle Rue de Marseille;Lyon 7 ème;14;30;;maillage;Oui;;320;69387
4.84993054607575;45.7640576127189;0;6040;Les Halles;"149, Rue Boileau";;Lyon 6 ème;40;15;;;Oui;;321;69386
4.80331174456567;45.777295537372;0;9006;Théâtre Nouvelle Génération;"Face 2, Rue Tissot";angle Rue de Bourgogne;Lyon 9 ème;6;16;;maillage;Oui;;322;69389
4.86154177936425;45.7485395662599;0;8001;Université Lyon III;"5, Rue du Professeur Rollet";Devant entrée principale université Lyon 3;Lyon 8 ème;1;36;;Université Lyon 3;Oui;;323;69388
4.87972316375917;45.7413487229911;0;8030;Laënnec;Rue Nungesser et Coli;"25, Rue Laënnec";Lyon 8 ème;30;16;;"fac, tram";Oui;;324;69388
4.85260796600875;45.7517901355475;0;7003;Gambetta / Garibaldi;"100, Cours Gambetta";Prolongement Rue Rachais;Lyon 7 ème;3;40;;métro D;Oui;;325;69387
4.83119748219563;45.7275732848257;0;7006;Gerland;"Face 317, Avenue Jean Jaurès";Square du Professeur Galtier;Lyon 7 ème;6;40;;"Métro B, Stade de Gerland";Oui;;326;69387
4.84113933935133;45.7668296196243;0;6023;Quai Sarrail;"Face 4, Quai Général Sarrail";angle rue de Sèze;Lyon 6 ème;23;14;;Parc du Rhône;Oui;;327;69386
4.85675217746754;45.7707371546229;0;6024;Tronchet / Anatole France;"115, Rue Tronchet";angle rue Anatole France;Lyon 6 ème;24;10;;"Lycée du Parc, piscine Tronchet";Oui;;328;69386
4.83599969820417;45.7473561743231;0;7010;Centre Berthelot;"105, Rue Pasteur";angle Avenue Berthelot;Lyon 7 ème;10;19;;"tram, cinéma";Oui;;329;69387
4.84234125809161;45.7465601730306;0;7004;Mairie du 7e;Place Jean Macé;face à la Mairie;Lyon 7 ème;4;30;;"métro B, tram, future halte TER, coeur quartier, mairie";Oui;;330;69387
4.83813843834042;45.7298058652088;0;7021;Challemel Lacour / Gerland;"Face 174, Rue de Gerland";"58, Rue Challemel Lacour";Lyon 7 ème;21;12;;maillage;Oui;;331;69387
4.81442112784968;45.7875097567312;0;9013;Quai Paul Sédaillan;"52, Quai Paul Sédallan";;Lyon 9 ème;13;20;;"pôle d'activité (Cegid, Infogrammes)";Oui;;332;69389
4.83689574142056;45.7658113822041;0;1012;Ampère / Bourse;"29, Rue de la Bourse";Long du Collège-Lycée Ampère;Lyon 1 er;12;26;;"Lycée Ampère et rue de la Bourse, Métro A";Oui;;333;69381
4.83174125171842;45.7680236126547;0;1031;Place de la Paix;Place de la Paix;En face de la poste;Lyon 1 er;31;20;;"Opéra, métro A, mairie centrale";Oui;;334;69381
4.8521404034164;45.7838816142831;0;6036;Musée d'Art Contemporain;Allée Achille Lignon;"Face 83, Quai Charles de Gaulle";Lyon 6 ème;36;23;;"Cinémas, Cité internationale, Musée d'art contemporain, parc";Oui;;335;69386
4.8534921297062;45.7643336975612;0;6028;Récamier / Tête d'Or;"10, Rue Juliette Récamier";angle rue Tête d'Or;Lyon 6 ème;28;16;;maillage;Oui;;336;69386
4.86816658134936;45.7297663546007;0;8006;Place du 8 mai 1945;Rue Professeur Beauvisage;Angle Rue Commandant Pégout;Lyon 8 ème;6;20;;"coeur quartier, itinéraires cyclables";Oui;;337;69388
4.83285772205102;45.7815755185206;0;4011;Place Joannès Ambre;Place Joannès Ambre;Angle grande rue de la Croix Rousse;Lyon 4 ème;11;20;;"Théâtre, coeur quartier, hôpital";Oui;;338;69384
4.82824553953938;45.7530445329676;0;2003;Place Ampère;"18, Rue Bourgelat";angle rue Henry 4;Lyon 2 ème;3;10;;"métro A, coeur quartier, commerces";Oui;;339;69382
4.80566601141478;45.7742408280788;0;9002;Mairie du 9e;Rue du Bourbonnais;sur le côté de la mairie;Lyon 9 ème;2;27;;"mairie, coeur quartier, métro D";Oui;;340;69389
4.84444346568561;45.7466748285385;0;7041;Domer / Chevreul;Rue Domer;angle Rue Chevreuil;Lyon 7 ème;41;12;;"MJC du 7e, itinéraire cyclable";Oui;;341;69387
4.82962109622588;45.7760264913711;0;4017;Place des tapis;"Face 12, Boulevard des Canuts";angle boulevard de la Croix-Rousse;Lyon 4 ème;17;17;;coeur de quartier;Oui;;342;69384
4.85304265447007;45.7356503881221;0;8011;Place Lebret;Place Lebret;côté route de Vienne;Lyon 8 ème;11;14;;coeur quartier;Oui;;343;69388
4.86750421313508;45.7742151784181;0;10007;Piaton / Condorcet;Avenue Piaton;Angle rue Condorcet;VILLEURBANNE;7;20;;"centre quartier, itinéraire cyclable";Oui;;344;69266
4.82970160858274;45.7295008043116;0;7012;Place des Pavillons;"11, Place des Pavillons";;Lyon 7 ème;12;13;;"ENS Sciences, coeur quartier";Oui;;345;69387
4.85999116099569;45.7797016132489;0;10005;11 novembre;Boulevard du 11 Novembre 1918;Entrée parc;VILLEURBANNE;5;35;;"Parc Tête d'Or, itinéraire cyclable";Oui;;346;69266
4.83750891991702;45.7375180973509;0;7009;Jean Jaurès;"175, Avenue Jean Jaurès";"3, Rue Marie-Madeleine Fourcade";Lyon 7 ème;9;16;;métro B;Oui;Monté;347;69387
4.85412407271076;45.7854214249624;0;6035;Cité Internationale;Quai Charles de Gaulle;Face parvis palais des congrés;Lyon 6 ème;35;21;;"Cinéma, casino, palais des congrés";Oui;;348;69386
4.84993572936438;45.7706974838463;0;6021;Garibaldi;"46, Rue Garibaldi";angle rue Crillon;Lyon 6 ème;21;11;;commerces (ATAC);Oui;;349;69386
4.84934398081673;45.7823061128328;0;6037;Cité Internationale / Interpol;Allée Achille Lignon;"Face 200, Quai Charles de Gaulle";Lyon 6 ème;37;27;;"Interpol, habitations, parc";Oui;;350;69386
4.86273278320448;45.7383023357079;0;8034;Berthelot / Villon;"Face 98, Rue Villon";angle rue Berthelot;Lyon 8 ème;34;13;;tram;Oui;;351;69388
4.84847710185138;45.7745048729893;0;6020;Musée Guimet;"28, Boulevard des Belges";angle Rue Morellet;Lyon 6 ème;20;15;;"musée Guimet, itinéraire cyclable";Oui;;352;69386
